id,name,shortname,unit_id,unit
221075,Dry deposition velocity of chloropentafluoroethane,dv_cfc115,5,
221076,Dry deposition velocity of tetrachloromethane,dv_ccl4,5,
221077,Dry deposition velocity of methyl chloroform,dv_ch3ccl3,5,
221078,Dry deposition velocity of methyl chloride,dv_ch3cl,5,
221079,Dry deposition velocity of chlorodifluoromethane,dv_hcfc22,5,
221080,Dry deposition velocity of methyl bromide,dv_ch3br,5,
221081,Dry deposition velocity of dibromodifluoromethane,dv_ha1202,5,
221082,Dry deposition velocity of bromochlorodifluoromethane,dv_ha1211,5,
221083,Dry deposition velocity of trifluorobromomethane,dv_ha1301,5,
221084,Dry deposition velocity of cbrf2cbrf2,dv_ha2402,5,
221085,Dry deposition velocity of sulfuric acid,dv_h2so4,5,
221086,Dry deposition velocity of nitrous acid,dv_hono,5,
221087,Dry deposition velocity of alkanes low oh rate,dv_hc3,5,
221088,Dry deposition velocity of alkanes med oh rate,dv_hc5,5,
221089,Dry deposition velocity of alkanes high oh rate,dv_hc8,5,
221090,Dry deposition velocity of terminal alkenes,dv_olt,5,
221091,Dry deposition velocity of internal alkenes,dv_oli,5,
221092,Dry deposition velocity of ethylperoxy radical,dv_c2h5o2,5,
221093,Dry deposition velocity of butadiene,dv_dien,5,
221094,Dry deposition velocity of ethyl hydroperoxide,dv_c2h5ooh,5,
221095,Dry deposition velocity of a-pinene cyclic terpenes,dv_api,5,
221096,Dry deposition velocity of acetic acid,dv_ch3cooh,5,
221097,Dry deposition velocity of d-limonene cyclic diene,dv_lim,5,
221098,Dry deposition velocity of acetaldehyde,dv_ch3cho,5,
221099,Dry deposition velocity of toluene and less reactive aromatics,dv_tol,5,
221100,Dry deposition velocity of xylene and more reactive aromatics,dv_xyl,5,
221101,Dry deposition velocity of glycolaldehyde,dv_glyald,5,
221102,Dry deposition velocity of cresol,dv_cresol,5,
221103,Dry deposition velocity of acetaldehyde and higher,dv_ald,5,
221104,Dry deposition velocity of peracetic acid,dv_ch3coooh,5,
221105,Dry deposition velocity of ketones,dv_ket,5,
221106,Dry deposition velocity of hoch2ch2o2,dv_eo2,5,
221107,Dry deposition velocity of glyoxal,dv_glyoxal,5,
221108,Dry deposition velocity of hoch2ch2o,dv_eo,5,
221109,Dry deposition velocity of unsaturated dicarbonyls,dv_dcb,5,
221110,Dry deposition velocity of methacrolein,dv_macr,5,
221111,Dry deposition velocity of unsaturated hydroxy dicarbonyl,dv_udd,5,
221112,Dry deposition velocity of isopropyldioxidanyl,dv_c3h7o2,5,
221113,Dry deposition velocity of hydroxy ketone,dv_hket,5,
221114,Dry deposition velocity of isopropyl hydroperoxide,dv_c3h7ooh,5,
221115,Dry deposition velocity of c3h6oho2,dv_po2,5,
221116,Dry deposition velocity of c3h6ohooh,dv_pooh,5,
221117,Dry deposition velocity of higher organic peroxides,dv_op2,5,
221118,Dry deposition velocity of hydroxyacetone,dv_hyac,5,
221119,Dry deposition velocity of peroxyacetic acid,dv_paa,5,
221120,Dry deposition velocity of ch3coch2o2,dv_ro2,5,
221121,Dry deposition velocity of peroxy radical from c2h6,dv_ethp,5,
221122,Dry deposition velocity of peroxy radical from hc3,dv_hc3p,5,
221123,Dry deposition velocity of peroxy radical from hc5,dv_hc5p,5,
221124,Dry deposition velocity of lumped alkenes,dv_bigene,5,
221125,Dry deposition velocity of peroxy radical from hc8,dv_hc8p,5,
221126,Dry deposition velocity of lumped alkanes,dv_bigalk,5,
221127,Dry deposition velocity of peroxy radical from c2h4,dv_etep,5,
221128,Dry deposition velocity of c4h8o,dv_mek,5,
221129,Dry deposition velocity of peroxy radical from terminal alkenes,dv_oltp,5,
221130,Dry deposition velocity of c4h9o3,dv_eneo2,5,
221131,Dry deposition velocity of peroxy radical from internal alkenes,dv_olip,5,
221132,Dry deposition velocity of ch3coch(oo)ch3,dv_meko2,5,
221133,Dry deposition velocity of peroxy radical from c5h8,dv_isopo2,5,
221134,Dry deposition velocity of ch3coch(ooh)ch3,dv_mekooh,5,
221135,Dry deposition velocity of peroxy radical from a-pinene cyclic terpenes,dv_apip,5,
221136,Dry deposition velocity of ch2=c(ch3)co3,dv_mco3,5,
221137,Dry deposition velocity of peroxy radical from d-limonene cyclic diene,dv_limp,5,
221138,Dry deposition velocity of methylvinylketone,dv_mvk,5,
221139,Dry deposition velocity of phenoxy radical,dv_pho,5,
221140,Dry deposition velocity of peroxy radical from toluene and less reactive aromatics,dv_tolp,5,
221141,Dry deposition velocity of ch3c(o)ch(oo)ch2oh,dv_macro2,5,
221142,Dry deposition velocity of peroxy radical from xylene and more reactive aromatics,dv_xylp,5,
221143,Dry deposition velocity of h3c(o)ch(ooh)ch2oh,dv_macrooh,5,
221144,Dry deposition velocity of peroxy radical from cresol,dv_cslp,5,
221145,Dry deposition velocity of unsaturated pans,dv_mpan,5,
221146,Dry deposition velocity of unsaturated acyl peroxy radical,dv_tco3_c,5,
221147,Dry deposition velocity of peroxy radical from ketones,dv_ketp,5,
221148,Dry deposition velocity of c5h11o2,dv_alko2,5,
221149,Dry deposition velocity of no3-alkenes adduct reacting to form carbonitrates,dv_olnn,5,
221150,Dry deposition velocity of c5h11ooh,dv_alkooh,5,
221151,Dry deposition velocity of no3-alkenes adduct reacting via decomposition,dv_olnd,5,
221152,Dry deposition velocity of hoch2c(ch3)=chcho,dv_bigald,5,
221153,Dry deposition velocity of c5h6o2,dv_hydrald,5,
221154,Dry deposition velocity of trop sulfuric acid,dv_sulf,5,
221155,Dry deposition velocity of oxides,dv_ox,5,
221156,Dry deposition velocity of ch2chc(ch3)(oo)ch2ono2,dv_isopno3,5,
221157,Dry deposition velocity of c3 organic nitrate,dv_onitr,5,
221158,Dry deposition velocity of chlorine oxides,dv_clox,5,
221159,Dry deposition velocity of bromine oxides,dv_brox,5,
221160,Dry deposition velocity of hoch2c(ooh)(ch3)chchoh,dv_xooh,5,
221161,Dry deposition velocity of hoch2c(ooh)(ch3)ch=ch2,dv_isopooh,5,
221162,Dry deposition velocity of lumped aromatics,dv_toluene,5,
221163,Dry deposition velocity of dimethyl sulfoxyde,dv_dmso,5,
221164,Dry deposition velocity of c7h9o5,dv_tolo2,5,
221165,Dry deposition velocity of c7h10o5,dv_tolooh,5,
221166,Dry deposition velocity of hydrogensulfide,dv_h2s,5,
221167,Dry deposition velocity of c7h10o6,dv_xoh,5,
221168,Dry deposition velocity of all nitrogen oxides,dv_noy,5,
221169,Dry deposition velocity of chlorine family,dv_cly,5,
221170,Dry deposition velocity of c10h16(oh)(oo),dv_terpo2,5,
221171,Dry deposition velocity of bromine family,dv_bry,5,
221172,Dry deposition velocity of c10h18o3,dv_terpooh,5,
221173,Dry deposition velocity of nitrogen atom,dv_n,5,
221174,Dry deposition velocity of chlorine monoxide,dv_clo,5,
221175,Dry deposition velocity of chlorine atom,dv_cl_c,5,
221176,Dry deposition velocity of bromine monoxide,dv_bro,5,
221177,Dry deposition velocity of hydrogen atom,dv_h_c,5,
221178,Dry deposition velocity of methyl group,dv_ch3,5,
221179,Dry deposition velocity of aromatic-ho from toluene and less reactive aromatics,dv_addt,5,
221180,Dry deposition velocity of aromatic-ho from xylene and more reactive aromatics,dv_addx,5,
221181,Dry deposition velocity of ammonium nitrate,dv_nh4no3,5,
221182,Dry deposition velocity of aromatic-ho from csl,dv_addc,5,
221183,Dry deposition velocity of secondary organic aerosol type 1,dv_soa1,5,
221184,Dry deposition velocity of secondary organic aerosol type 2a,dv_soa2a,5,
221185,Dry deposition velocity of secondary organic aerosol type 2b,dv_soa2b,5,
221186,Dry deposition velocity of condensable gas type 1,dv_sog1,5,
221187,Dry deposition velocity of condensable gas type 2a,dv_sog2a,5,
221188,Dry deposition velocity of condensable gas type 2b,dv_sog2b,5,
221189,Dry deposition velocity of sulfur trioxide,dv_so3,5,
221190,Dry deposition velocity of carbonyl sulfide,dv_ocs_c,5,
221191,Dry deposition velocity of bromine atom,dv_br,5,
221192,Dry deposition velocity of bromine,dv_br2,5,
221193,Dry deposition velocity of bromine monochloride,dv_brcl,5,
221194,Dry deposition velocity of bromine nitrate,dv_brono2,5,
221195,Dry deposition velocity of dibromomethane,dv_ch2br2,5,
221196,Dry deposition velocity of methoxy radical,dv_ch3o,5,
221197,Dry deposition velocity of tribromomethane,dv_chbr3,5,
221198,Dry deposition velocity of asymmetric chlorine dioxide radical,dv_cloo,5,
221199,Dry deposition velocity of hydrogen,dv_h2,5,
221200,Dry deposition velocity of hydrogen chloride,dv_hcl,5,
221201,Dry deposition velocity of formyl radical,dv_hco,5,
221202,Dry deposition velocity of hydrogen fluoride,dv_hf,5,
221203,Dry deposition velocity of oxygen atom,dv_o,5,
221204,Dry deposition velocity of excited oxygen atom,dv_o1d,5,
221205,Dry deposition velocity of ground state oxygen atom,dv_o3p,5,
221206,Dry deposition velocity of stratospheric aerosol,dv_strataer,5,
221221,Dry deposition velocity of Volcanic sulfur dioxide,dv_VSO2,5,
221222,Dry deposition velocity of Aromatic peroxy radical,dv_AROO2,5,
221223,Dry deposition velocity of Ethyne,dv_C2H2,5,
221224,Dry deposition velocity of Acetonitrile,dv_CH3CN,5,
221225,Dry deposition velocity of Methyl peroxy nitrate,dv_CH3O2NO2,5,
221226,Dry deposition velocity of Hydrogen cyanide,dv_HCN,5,
221227,Dry deposition velocity of Hydroperoxy aldehydes type 1,dv_HPALD1,5,
221228,Dry deposition velocity of Hydroperoxy aldehydes type 2,dv_HPALD2,5,
221229,Dry deposition velocity of Isoprene peroxy type B,dv_ISOPBO2,5,
221230,Dry deposition velocity of Isoprene peroxy type D,dv_ISOPDO2,5,
221231,Dry deposition velocity of Anthropogenic volatile organic compounds,dv_VOCA,5,
221232,Dry deposition velocity of Biomass burning volatile organic compounds,dv_VOCBB,5,
222001,Time-integrated dry deposition mass flux of Ozone,acc_dry_depm_O3,22,
222003,Time-integrated dry deposition mass flux of Hydrogen peroxide,acc_dry_depm_H2O2,22,
222005,Time-integrated dry deposition mass flux of Carbon monoxide,acc_dry_depm_CO,22,
222006,Time-integrated dry deposition mass flux of Nitric acid,acc_dry_depm_HNO3,22,
222007,Time-integrated dry deposition mass flux of Methyl peroxide,acc_dry_depm_CH3OOH,22,
222008,Time-integrated dry deposition mass flux of Formaldehyde,acc_dry_depm_HCHO,22,
222012,Time-integrated dry deposition mass flux of Aldehydes,acc_dry_depm_ALD2,22,
222013,Time-integrated dry deposition mass flux of Peroxyacetyl nitrate,acc_dry_depm_PAN,22,
222014,Time-integrated dry deposition mass flux of Peroxides,acc_dry_depm_ROOH,22,
222015,Time-integrated dry deposition mass flux of Organic nitrates,acc_dry_depm_ONIT,22,
222016,Time-integrated dry deposition mass flux of Isoprene,acc_dry_depm_C5H8,22,
222017,Time-integrated dry deposition mass flux of Sulphur dioxide,acc_dry_depm_SO2,22,
222019,Time-integrated dry deposition mass flux of Ammonia,acc_dry_depm_NH3,22,
222020,Time-integrated dry deposition mass flux of Sulfate,acc_dry_depm_SO4,22,
222021,Time-integrated dry deposition mass flux of Ammonium,acc_dry_depm_NH4,22,
222023,Time-integrated dry deposition mass flux of Methyl glyoxal,acc_dry_depm_CH3COCHO,22,
222024,Time-integrated dry deposition mass flux of Ozone (stratospheric),acc_dry_depm_O3S,22,
222027,Time-integrated dry deposition mass flux of Nitrogen monoxide,acc_dry_depm_NO,22,
222028,Time-integrated dry deposition mass flux of Hydroperoxy radical,acc_dry_depm_HO2,22,
222029,Time-integrated dry deposition mass flux of Methylperoxy radical,acc_dry_depm_CH3O2,22,
222031,Time-integrated dry deposition mass flux of Nitrogen dioxide,acc_dry_depm_NO2,22,
222032,Time-integrated dry deposition mass flux of Nitrate radical,acc_dry_depm_NO3,22,
222033,Time-integrated dry deposition mass flux of Dinitrogen pentoxide,acc_dry_depm_N2O5,22,
222034,Time-integrated dry deposition mass flux of Pernitric acid,acc_dry_depm_HO2NO2,22,
222042,Time-integrated dry deposition mass flux of Methanol,acc_dry_depm_CH3OH,22,
222043,Time-integrated dry deposition mass flux of Formic acid,acc_dry_depm_HCOOH,22,
222044,Time-integrated dry deposition mass flux of Methacrylic acid,acc_dry_depm_MCOOH,22,
222045,Time-integrated dry deposition mass flux of Ethane,acc_dry_depm_C2H6,22,
222046,Time-integrated dry deposition mass flux of Ethanol,acc_dry_depm_C2H5OH,22,
222050,Time-integrated dry deposition mass flux of Methacrolein,acc_dry_depm_ISPD,22,
222051,Time-integrated dry deposition mass flux of Nitrate,acc_dry_depm_NO3_A,22,
222052,Time-integrated dry deposition mass flux of Acetone,acc_dry_depm_CH3COCH3,22,
222086,Time-integrated dry deposition mass flux of Nitrous acid,acc_dry_depm_HONO,22,
222099,Time-integrated dry deposition mass flux of Toluene and less reactive aromatics,acc_dry_depm_TOL,22,
222100,Time-integrated dry deposition mass flux of Xylene and more reactive aromatics,acc_dry_depm_XYL,22,
222101,Time-integrated dry deposition mass flux of Glycolaldehyde,acc_dry_depm_GLYALD,22,
222107,Time-integrated dry deposition mass flux of Glyoxal,acc_dry_depm_GLY,22,
222118,Time-integrated dry deposition mass flux of Hydroxyacetone,acc_dry_depm_HYAC,22,
222161,Time-integrated dry deposition mass flux of all hydroxy-peroxides products of the reaction of hydroxy-isoprene adducts with O2,acc_dry_depm_ISOPOOH,22,
222224,Time-integrated dry deposition mass flux of Acetonitrile,acc_dry_depm_CH3CN,22,
222226,Time-integrated dry deposition mass flux of Hydrogen cyanide,acc_dry_depm_HCN,22,
223001,Time-integrated wet deposition mass flux of Ozone,acc_wet_depm_O3,22,
223003,Time-integrated wet deposition mass flux of Hydrogen peroxide,acc_wet_depm_H2O2,22,
223006,Time-integrated wet deposition mass flux of Nitric acid,acc_wet_depm_HNO3,22,
223007,Time-integrated wet deposition mass flux of Methyl peroxide,acc_wet_depm_CH3OOH,22,
223008,Time-integrated wet deposition mass flux of Formaldehyde,acc_wet_depm_HCHO,22,
223012,Time-integrated wet deposition mass flux of Aldehydes,acc_wet_depm_ALD2,22,
223013,Time-integrated wet deposition mass flux of Peroxyacetyl nitrate,acc_wet_depm_PAN,22,
223014,Time-integrated wet deposition mass flux of Peroxides,acc_wet_depm_ROOH,22,
223015,Time-integrated wet deposition mass flux of Organic nitrates,acc_wet_depm_ONIT,22,
223016,Time-integrated wet deposition mass flux of Isoprene,acc_wet_depm_C5H8,22,
223017,Time-integrated wet deposition mass flux of Sulphur dioxide,acc_wet_depm_SO2,22,
223019,Time-integrated wet deposition mass flux of Ammonia,acc_wet_depm_NH3,22,
223020,Time-integrated wet deposition mass flux of Sulfate,acc_wet_depm_SO4,22,
223021,Time-integrated wet deposition mass flux of Ammonium,acc_wet_depm_NH4,22,
223022,Time-integrated wet deposition mass flux of Methane sulfonic acid,acc_wet_depm_MSA,22,
223023,Time-integrated wet deposition mass flux of Methyl glyoxal,acc_wet_depm_CH3COCHO,22,
223025,Time-integrated wet deposition mass flux of Carbon monoxide,acc_wet_depm_CO,22,
223026,Time-integrated wet deposition mass flux of Lead,acc_wet_depm_Pb,22,
223027,Time-integrated wet deposition mass flux of Nitrogen monoxide,acc_wet_depm_NO,22,
223028,Time-integrated wet deposition mass flux of Hydroperoxy radical,acc_wet_depm_HO2,22,
223029,Time-integrated wet deposition mass flux of Methylperoxy radical,acc_wet_depm_CH3O2,22,
223031,Time-integrated wet deposition mass flux of Nitrogen dioxide,acc_wet_depm_NO2,22,
223032,Time-integrated wet deposition mass flux of Nitrate radical,acc_wet_depm_NO3,22,
223033,Time-integrated wet deposition mass flux of Dinitrogen pentoxide,acc_wet_depm_N2O5,22,
223034,Time-integrated wet deposition mass flux of Pernitric acid,acc_wet_depm_HO2NO2,22,
223042,Time-integrated wet deposition mass flux of Methanol,acc_wet_depm_CH3OH,22,
223043,Time-integrated wet deposition mass flux of Formic acid,acc_wet_depm_HCOOH,22,
223044,Time-integrated wet deposition mass flux of Methacrylic acid,acc_wet_depm_MCOOH,22,
223045,Time-integrated wet deposition mass flux of Ethane,acc_wet_depm_C2H6,22,
223046,Time-integrated wet deposition mass flux of Ethanol,acc_wet_depm_C2H5OH,22,
223050,Time-integrated wet deposition mass flux of Methacrolein,acc_wet_depm_ISPD,22,
223051,Time-integrated wet deposition mass flux of Nitrate,acc_wet_depm_NO3_A,22,
223052,Time-integrated wet deposition mass flux of Acetone,acc_wet_depm_CH3COCH3,22,
223064,Time-integrated wet deposition mass flux of Chlorine nitrate,acc_wet_depm_CLONO2,22,
223065,Time-integrated wet deposition mass flux of Hypochlorous acid,acc_wet_depm_HOCL,22,
223068,Time-integrated wet deposition mass flux of Hydrogen bromide,acc_wet_depm_HBR,22,
223070,Time-integrated wet deposition mass flux of Hypobromous acid,acc_wet_depm_HOBR,22,
223086,Time-integrated wet deposition mass flux of Nitrous acid,acc_wet_depm_HONO,22,
223099,Time-integrated wet deposition mass flux of Toluene and less reactive aromatics,acc_wet_depm_TOL,22,
223100,Time-integrated wet deposition mass flux of Xylene and more reactive aromatics,acc_wet_depm_XYL,22,
223101,Time-integrated wet deposition mass flux of Glycolaldehyde,acc_wet_depm_GLYALD,22,
223107,Time-integrated wet deposition mass flux of Glyoxal,acc_wet_depm_GLY,22,
223118,Time-integrated wet deposition mass flux of Hydroxyacetone,acc_wet_depm_HYAC,22,
223161,Time-integrated wet deposition mass flux of all hydroxy-peroxides products of the reaction of hydroxy-isoprene adducts with O2,acc_wet_depm_ISOPOOH,22,
223186,Time-integrated wet deposition mass flux of Condensable gas type 1,acc_wet_depm_SOG1,22,
223187,Time-integrated wet deposition mass flux of Condensable gas type 2a,acc_wet_depm_SOG2A,22,
223188,Time-integrated wet deposition mass flux of Condensable gas type 2b,acc_wet_depm_SOG2B,22,
